"data","hour","type","site","value"
20140513,9,"CO","徐州-淮塔","1.162"
20140513,9,"CO_24h","徐州-淮塔","1.141"
20140513,10,"AQI","徐州-淮塔","98"
20140513,10,"PM2.5","徐州-淮塔","73"
20140513,10,"PM2.5_24h","徐州-淮塔","53"
20140513,10,"PM10","徐州-淮塔","118"
20140513,10,"PM10_24h","徐州-淮塔","91"
20140513,10,"SO2","徐州-淮塔","41"
20140513,10,"SO2_24h","徐州-淮塔","27"
20140513,10,"NO2","徐州-淮塔","17"
20140513,10,"NO2_24h","徐州-淮塔","26"
20140513,10,"O3","徐州-淮塔","144"
20140513,10,"O3_24h","徐州-淮塔","161"
20140513,10,"O3_8h","徐州-淮塔","37"
20140513,10,"O3_8h_24h","徐州-淮塔","150"
20140513,10,"CO","徐州-淮塔","1.05"
20140513,10,"CO_24h","徐州-淮塔","1.145"
20140513,11,"AQI","徐州-淮塔","80"
20140513,11,"PM2.5","徐州-淮塔","59"
20140513,11,"PM2.5_24h","徐州-淮塔","53"
20140513,11,"PM10","徐州-淮塔","94"
20140513,11,"PM10_24h","徐州-淮塔","91"
20140513,11,"SO2","徐州-淮塔","45"
20140513,11,"SO2_24h","徐州-淮塔","28"
20140513,11,"NO2","徐州-淮塔","16"
20140513,11,"NO2_24h","徐州-淮塔","27"
20140513,11,"O3","徐州-淮塔","168"
20140513,11,"O3_24h","徐州-淮塔","168"
20140513,11,"O3_8h","徐州-淮塔","58"
20140513,11,"O3_8h_24h","徐州-淮塔","150"
20140513,11,"CO","徐州-淮塔","1.089"
20140513,11,"CO_24h","徐州-淮塔","1.154"
20140513,12,"AQI","徐州-淮塔","74"
20140513,12,"PM2.5","徐州-淮塔","54"
20140513,12,"PM2.5_24h","徐州-淮塔","53"
20140513,12,"PM10","徐州-淮塔","90"
20140513,12,"PM10_24h","徐州-淮塔","92"
20140513,12,"SO2","徐州-淮塔","38"
20140513,12,"SO2_24h","徐州-淮塔","29"
20140513,12,"NO2","徐州-淮塔","12"
20140513,12,"NO2_24h","徐州-淮塔","27"
20140513,12,"O3","徐州-淮塔","179"
20140513,12,"O3_24h","徐州-淮塔","179"
20140513,12,"O3_8h","徐州-淮塔","80"
20140513,12,"O3_8h_24h","徐州-淮塔","150"
20140513,12,"CO","徐州-淮塔","0.939"
20140513,12,"CO_24h","徐州-淮塔","1.161"
20140513,13,"AQI","徐州-淮塔","90"
20140513,13,"PM2.5","徐州-淮塔","45"
20140513,13,"PM2.5_24h","徐州-淮塔","53"
20140513,13,"PM10","徐州-淮塔","73"
20140513,13,"PM10_24h","徐州-淮塔","91"
20140513,13,"SO2","徐州-淮塔","36"
20140513,13,"SO2_24h","徐州-淮塔","29"
20140513,13,"NO2","徐州-淮塔","11"
20140513,13,"NO2_24h","徐州-淮塔","28"
20140513,13,"O3","徐州-淮塔","192"
20140513,13,"O3_24h","徐州-淮塔","192"
20140513,13,"O3_8h","徐州-淮塔","103"
20140513,13,"O3_8h_24h","徐州-淮塔","150"
20140513,13,"CO","徐州-淮塔","0.794"
20140513,13,"CO_24h","徐州-淮塔","1.163"
20140513,14,"AQI","徐州-淮塔","82"
20140513,14,"PM2.5","徐州-淮塔","43"
20140513,14,"PM2.5_24h","徐州-淮塔","53"
20140513,14,"PM10","徐州-淮塔","74"
20140513,14,"PM10_24h","徐州-淮塔","91"
20140513,14,"SO2","徐州-淮塔","36"
20140513,14,"SO2_24h","徐州-淮塔","30"
20140513,14,"NO2","徐州-淮塔","13"
20140513,14,"NO2_24h","徐州-淮塔","28"
20140513,14,"O3","徐州-淮塔","185"
20140513,14,"O3_24h","徐州-淮塔","192"
20140513,14,"O3_8h","徐州-淮塔","126"
20140513,14,"O3_8h_24h","徐州-淮塔","150"
20140513,14,"CO","徐州-淮塔","0.766"
20140513,14,"CO_24h","徐州-淮塔","1.171"
20140513,15,"AQI","徐州-淮塔","68"
20140513,15,"PM2.5","徐州-淮塔","36"
20140513,15,"PM2.5_24h","徐州-淮塔","53"
20140513,15,"PM10","徐州-淮塔","60"
20140513,15,"PM10_24h","徐州-淮塔","91"
20140513,15,"SO2","徐州-淮塔","36"
20140513,15,"SO2_24h","徐州-淮塔","30"
20140513,15,"NO2","徐州-淮塔","18"
20140513,15,"NO2_24h","徐州-淮塔","28"
20140513,15,"O3","徐州-淮塔","174"
20140513,15,"O3_24h","徐州-淮塔","192"
20140513,15,"O3_8h","徐州-淮塔","147"
20140513,15,"O3_8h_24h","徐州-淮塔","150"
20140513,15,"CO","徐州-淮塔","0.785"
20140513,15,"CO_24h","徐州-淮塔","1.181"
20140513,17,"AQI","徐州-淮塔","78"
20140513,17,"PM2.5","徐州-淮塔","41"
20140513,17,"PM2.5_24h","徐州-淮塔","53"
20140513,17,"PM10","徐州-淮塔","66"
20140513,17,"PM10_24h","徐州-淮塔","90"
20140513,17,"SO2","徐州-淮塔","39"
20140513,17,"SO2_24h","徐州-淮塔","31"
20140513,17,"NO2","徐州-淮塔","25"
20140513,17,"NO2_24h","徐州-淮塔","29"
20140513,17,"O3","徐州-淮塔","182"
20140513,17,"O3_24h","徐州-淮塔","192"
20140513,17,"O3_8h","徐州-淮塔","174"
20140513,17,"O3_8h_24h","徐州-淮塔","174"
20140513,17,"CO","徐州-淮塔","0.894"
20140513,17,"CO_24h","徐州-淮塔","1.205"
20140513,18,"AQI","徐州-淮塔","84"
20140513,18,"PM2.5","徐州-淮塔","50"
20140513,18,"PM2.5_24h","徐州-淮塔","55"
20140513,18,"PM10","徐州-淮塔","70"
20140513,18,"PM10_24h","徐州-淮塔","89"
20140513,18,"SO2","徐州-淮塔","39"
20140513,18,"SO2_24h","徐州-淮塔","31"
20140513,18,"NO2","徐州-淮塔","27"
20140513,18,"NO2_24h","徐州-淮塔","30"
20140513,18,"O3","徐州-淮塔","187"
20140513,18,"O3_24h","徐州-淮塔","192"
20140513,18,"O3_8h","徐州-淮塔","179"
20140513,18,"O3_8h_24h","徐州-淮塔","179"
20140513,18,"CO","徐州-淮塔","0.919"
20140513,18,"CO_24h","徐州-淮塔","1.217"
20140513,19,"AQI","徐州-淮塔","69"
20140513,19,"PM2.5","徐州-淮塔","47"
20140513,19,"PM2.5_24h","徐州-淮塔","55"
20140513,19,"PM10","徐州-淮塔","87"
20140513,19,"PM10_24h","徐州-淮塔","90"
20140513,19,"SO2","徐州-淮塔","40"
20140513,19,"SO2_24h","徐州-淮塔","32"
20140513,19,"NO2","徐州-淮塔","45"
20140513,19,"NO2_24h","徐州-淮塔","31"
20140513,19,"O3","徐州-淮塔","154"
20140513,19,"O3_24h","徐州-淮塔","192"
20140513,19,"O3_8h","徐州-淮塔","177"
20140513,19,"O3_8h_24h","徐州-淮塔","179"
20140513,19,"CO","徐州-淮塔","1.008"
20140513,19,"CO_24h","徐州-淮塔","1.228"
20140513,20,"AQI","徐州-淮塔","80"
20140513,20,"PM2.5","徐州-淮塔","59"
20140513,20,"PM2.5_24h","徐州-淮塔","55"
20140513,20,"PM10","徐州-淮塔","91"
20140513,20,"PM10_24h","徐州-淮塔","90"
20140513,20,"SO2","徐州-淮塔","40"
20140513,20,"SO2_24h","徐州-淮塔","32"
20140513,20,"NO2","徐州-淮塔","49"
20140513,20,"NO2_24h","徐州-淮塔","32"
20140513,20,"O3","徐州-淮塔","120"
20140513,20,"O3_24h","徐州-淮塔","192"
20140513,20,"O3_8h","徐州-淮塔","170"
20140513,20,"O3_8h_24h","徐州-淮塔","179"
20140513,20,"CO","徐州-淮塔","1.146"
20140513,20,"CO_24h","徐州-淮塔","1.239"
20140513,21,"AQI","徐州-淮塔","87"
20140513,21,"PM2.5","徐州-淮塔","64"
20140513,21,"PM2.5_24h","徐州-淮塔","56"
20140513,21,"PM10","徐州-淮塔","88"
20140513,21,"PM10_24h","徐州-淮塔","89"
20140513,21,"SO2","徐州-淮塔","42"
20140513,21,"SO2_24h","徐州-淮塔","33"
20140513,21,"NO2","徐州-淮塔","48"
20140513,21,"NO2_24h","徐州-淮塔","33"
20140513,21,"O3","徐州-淮塔","109"
20140513,21,"O3_24h","徐州-淮塔","192"
20140513,21,"O3_8h","徐州-淮塔","160"
20140513,21,"O3_8h_24h","徐州-淮塔","179"
20140513,21,"CO","徐州-淮塔","1.148"
20140513,21,"CO_24h","徐州-淮塔","1.248"
20140513,22,"AQI","徐州-淮塔","85"
20140513,22,"PM2.5","徐州-淮塔","63"
20140513,22,"PM2.5_24h","徐州-淮塔","56"
20140513,22,"PM10","徐州-淮塔","100"
20140513,22,"PM10_24h","徐州-淮塔","90"
20140513,22,"SO2","徐州-淮塔","48"
20140513,22,"SO2_24h","徐州-淮塔","34"
20140513,22,"NO2","徐州-淮塔","33"
20140513,22,"NO2_24h","徐州-淮塔","34"
20140513,22,"O3","徐州-淮塔","128"
20140513,22,"O3_24h","徐州-淮塔","192"
20140513,22,"O3_8h","徐州-淮塔","152"
20140513,22,"O3_8h_24h","徐州-淮塔","179"
20140513,22,"CO","徐州-淮塔","1.044"
20140513,22,"CO_24h","徐州-淮塔","1.248"
20140513,23,"AQI","徐州-淮塔","94"
20140513,23,"PM2.5","徐州-淮塔","70"
20140513,23,"PM2.5_24h","徐州-淮塔","57"
20140513,23,"PM10","徐州-淮塔","108"
20140513,23,"PM10_24h","徐州-淮塔","90"
20140513,23,"SO2","徐州-淮塔","44"
20140513,23,"SO2_24h","徐州-淮塔","35"
20140513,23,"NO2","徐州-淮塔","33"
20140513,23,"NO2_24h","徐州-淮塔","34"
20140513,23,"O3","徐州-淮塔","126"
20140513,23,"O3_24h","徐州-淮塔","192"
20140513,23,"O3_8h","徐州-淮塔","146"
20140513,23,"O3_8h_24h","徐州-淮塔","179"
20140513,23,"CO","徐州-淮塔","1.023"
20140513,23,"CO_24h","徐州-淮塔","1.251"
20140513,0,"AQI","徐州-铜山兽医院","63"
20140513,0,"PM2.5","徐州-铜山兽医院","41"
20140513,0,"PM2.5_24h","徐州-铜山兽医院","34"
20140513,0,"PM10","徐州-铜山兽医院","76"
20140513,0,"PM10_24h","徐州-铜山兽医院","77"
20140513,0,"SO2","徐州-铜山兽医院","29"
20140513,0,"SO2_24h","徐州-铜山兽医院","33"
20140513,0,"NO2","徐州-铜山兽医院","41"
20140513,0,"NO2_24h","徐州-铜山兽医院","29"
20140513,0,"O3","徐州-铜山兽医院","65"
20140513,0,"O3_24h","徐州-铜山兽医院","130"
20140513,0,"O3_8h","徐州-铜山兽医院","92"
20140513,0,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,0,"CO","徐州-铜山兽医院","0.695"
20140513,0,"CO_24h","徐州-铜山兽医院","1.826"
20140513,1,"AQI","徐州-铜山兽医院","45"
20140513,1,"PM2.5","徐州-铜山兽医院","31"
20140513,1,"PM2.5_24h","徐州-铜山兽医院","33"
20140513,1,"PM10","徐州-铜山兽医院",NA
20140513,1,"PM10_24h","徐州-铜山兽医院","77"
20140513,1,"SO2","徐州-铜山兽医院","27"
20140513,1,"SO2_24h","徐州-铜山兽医院","33"
20140513,1,"NO2","徐州-铜山兽医院","49"
20140513,1,"NO2_24h","徐州-铜山兽医院","30"
20140513,1,"O3","徐州-铜山兽医院","49"
20140513,1,"O3_24h","徐州-铜山兽医院","130"
20140513,1,"O3_8h","徐州-铜山兽医院","83"
20140513,1,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,1,"CO","徐州-铜山兽医院","0.832"
20140513,1,"CO_24h","徐州-铜山兽医院","1.726"
20140513,2,"AQI","徐州-铜山兽医院","65"
20140513,2,"PM2.5","徐州-铜山兽医院","47"
20140513,2,"PM2.5_24h","徐州-铜山兽医院","33"
20140513,2,"PM10","徐州-铜山兽医院","73"
20140513,2,"PM10_24h","徐州-铜山兽医院","78"
20140513,2,"SO2","徐州-铜山兽医院","28"
20140513,2,"SO2_24h","徐州-铜山兽医院","33"
20140513,2,"NO2","徐州-铜山兽医院","72"
20140513,2,"NO2_24h","徐州-铜山兽医院","32"
20140513,2,"O3","徐州-铜山兽医院","16"
20140513,2,"O3_24h","徐州-铜山兽医院","130"
20140513,2,"O3_8h","徐州-铜山兽医院","69"
20140513,2,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,2,"CO","徐州-铜山兽医院","1.325"
20140513,2,"CO_24h","徐州-铜山兽医院","1.649"
20140513,3,"AQI","徐州-铜山兽医院","68"
20140513,3,"PM2.5","徐州-铜山兽医院","49"
20140513,3,"PM2.5_24h","徐州-铜山兽医院","34"
20140513,3,"PM10","徐州-铜山兽医院","74"
20140513,3,"PM10_24h","徐州-铜山兽医院","79"
20140513,3,"SO2","徐州-铜山兽医院","25"
20140513,3,"SO2_24h","徐州-铜山兽医院","33"
20140513,3,"NO2","徐州-铜山兽医院","62"
20140513,3,"NO2_24h","徐州-铜山兽医院","33"
20140513,3,"O3","徐州-铜山兽医院","33"
20140513,3,"O3_24h","徐州-铜山兽医院","130"
20140513,3,"O3_8h","徐州-铜山兽医院","58"
20140513,3,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,3,"CO","徐州-铜山兽医院","0.992"
20140513,3,"CO_24h","徐州-铜山兽医院","1.56"
20140513,4,"AQI","徐州-铜山兽医院","63"
20140513,4,"PM2.5","徐州-铜山兽医院","41"
20140513,4,"PM2.5_24h","徐州-铜山兽医院","34"
20140513,4,"PM10","徐州-铜山兽医院","75"
20140513,4,"PM10_24h","徐州-铜山兽医院","79"
20140513,4,"SO2","徐州-铜山兽医院","24"
20140513,4,"SO2_24h","徐州-铜山兽医院","33"
20140513,4,"NO2","徐州-铜山兽医院","57"
20140513,4,"NO2_24h","徐州-铜山兽医院","35"
20140513,4,"O3","徐州-铜山兽医院","29"
20140513,4,"O3_24h","徐州-铜山兽医院","130"
20140513,4,"O3_8h","徐州-铜山兽医院","50"
20140513,4,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,4,"CO","徐州-铜山兽医院","1.069"
20140513,4,"CO_24h","徐州-铜山兽医院","1.474"
20140513,5,"AQI","徐州-铜山兽医院","74"
20140513,5,"PM2.5","徐州-铜山兽医院","40"
20140513,5,"PM2.5_24h","徐州-铜山兽医院","34"
20140513,5,"PM10","徐州-铜山兽医院","98"
20140513,5,"PM10_24h","徐州-铜山兽医院","80"
20140513,5,"SO2","徐州-铜山兽医院","24"
20140513,5,"SO2_24h","徐州-铜山兽医院","32"
20140513,5,"NO2","徐州-铜山兽医院","72"
20140513,5,"NO2_24h","徐州-铜山兽医院","37"
20140513,5,"O3","徐州-铜山兽医院","8"
20140513,5,"O3_24h","徐州-铜山兽医院","130"
20140513,5,"O3_8h","徐州-铜山兽医院","41"
20140513,5,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,5,"CO","徐州-铜山兽医院","1.406"
20140513,5,"CO_24h","徐州-铜山兽医院","1.403"
20140513,6,"AQI","徐州-铜山兽医院","82"
20140513,6,"PM2.5","徐州-铜山兽医院","49"
20140513,6,"PM2.5_24h","徐州-铜山兽医院","35"
20140513,6,"PM10","徐州-铜山兽医院","113"
20140513,6,"PM10_24h","徐州-铜山兽医院","82"
20140513,6,"SO2","徐州-铜山兽医院","47"
20140513,6,"SO2_24h","徐州-铜山兽医院","32"
20140513,6,"NO2","徐州-铜山兽医院","68"
20140513,6,"NO2_24h","徐州-铜山兽医院","38"
20140513,6,"O3","徐州-铜山兽医院","9"
20140513,6,"O3_24h","徐州-铜山兽医院","130"
20140513,6,"O3_8h","徐州-铜山兽医院","34"
20140513,6,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,6,"CO","徐州-铜山兽医院","2.141"
20140513,6,"CO_24h","徐州-铜山兽医院","1.36"
20140513,7,"AQI","徐州-铜山兽医院","78"
20140513,7,"PM2.5","徐州-铜山兽医院","57"
20140513,7,"PM2.5_24h","徐州-铜山兽医院","35"
20140513,7,"PM10","徐州-铜山兽医院","106"
20140513,7,"PM10_24h","徐州-铜山兽医院","84"
20140513,7,"SO2","徐州-铜山兽医院","63"
20140513,7,"SO2_24h","徐州-铜山兽医院","33"
20140513,7,"NO2","徐州-铜山兽医院","82"
20140513,7,"NO2_24h","徐州-铜山兽医院","40"
20140513,7,"O3","徐州-铜山兽医院","12"
20140513,7,"O3_24h","徐州-铜山兽医院","130"
20140513,7,"O3_8h","徐州-铜山兽医院","28"
20140513,7,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,7,"CO","徐州-铜山兽医院","2.958"
20140513,7,"CO_24h","徐州-铜山兽医院","1.351"
20140513,8,"AQI","徐州-铜山兽医院","95"
20140513,8,"PM2.5","徐州-铜山兽医院","71"
20140513,8,"PM2.5_24h","徐州-铜山兽医院","37"
20140513,8,"PM10","徐州-铜山兽医院","117"
20140513,8,"PM10_24h","徐州-铜山兽医院","85"
20140513,8,"SO2","徐州-铜山兽医院","81"
20140513,8,"SO2_24h","徐州-铜山兽医院","33"
20140513,8,"NO2","徐州-铜山兽医院","85"
20140513,8,"NO2_24h","徐州-铜山兽医院","41"
20140513,8,"O3","徐州-铜山兽医院","35"
20140513,8,"O3_24h","徐州-铜山兽医院","130"
20140513,8,"O3_8h","徐州-铜山兽医院","24"
20140513,8,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,8,"CO","徐州-铜山兽医院","1.208"
20140513,8,"CO_24h","徐州-铜山兽医院","1.265"
20140513,9,"AQI","徐州-铜山兽医院","83"
20140513,9,"PM2.5","徐州-铜山兽医院","61"
20140513,9,"PM2.5_24h","徐州-铜山兽医院","38"
20140513,9,"PM10","徐州-铜山兽医院","115"
20140513,9,"PM10_24h","徐州-铜山兽医院","86"
20140513,9,"SO2","徐州-铜山兽医院","74"
20140513,9,"SO2_24h","徐州-铜山兽医院","35"
20140513,9,"NO2","徐州-铜山兽医院","63"
20140513,9,"NO2_24h","徐州-铜山兽医院","43"
20140513,9,"O3","徐州-铜山兽医院","67"
20140513,9,"O3_24h","徐州-铜山兽医院","130"
20140513,9,"O3_8h","徐州-铜山兽医院","26"
20140513,9,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,9,"CO","徐州-铜山兽医院","0.945"
20140513,9,"CO_24h","徐州-铜山兽医院","1.172"
20140513,10,"AQI","徐州-铜山兽医院","78"
20140513,10,"PM2.5","徐州-铜山兽医院","54"
20140513,10,"PM2.5_24h","徐州-铜山兽医院","38"
20140513,10,"PM10","徐州-铜山兽医院","105"
20140513,10,"PM10_24h","徐州-铜山兽医院","86"
20140513,10,"SO2","徐州-铜山兽医院","52"
20140513,10,"SO2_24h","徐州-铜山兽医院","35"
20140513,10,"NO2","徐州-铜山兽医院","35"
20140513,10,"NO2_24h","徐州-铜山兽医院","43"
20140513,10,"O3","徐州-铜山兽医院","122"
20140513,10,"O3_24h","徐州-铜山兽医院","130"
20140513,10,"O3_8h","徐州-铜山兽医院","39"
20140513,10,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,10,"CO","徐州-铜山兽医院","1.826"
20140513,10,"CO_24h","徐州-铜山兽医院","1.119"
20140513,11,"AQI","徐州-铜山兽医院","72"
20140513,11,"PM2.5","徐州-铜山兽医院","47"
20140513,11,"PM2.5_24h","徐州-铜山兽医院","39"
20140513,11,"PM10","徐州-铜山兽医院","94"
20140513,11,"PM10_24h","徐州-铜山兽医院","87"
20140513,11,"SO2","徐州-铜山兽医院","50"
20140513,11,"SO2_24h","徐州-铜山兽医院","36"
20140513,11,"NO2","徐州-铜山兽医院","20"
20140513,11,"NO2_24h","徐州-铜山兽医院","43"
20140513,11,"O3","徐州-铜山兽医院","156"
20140513,11,"O3_24h","徐州-铜山兽医院","156"
20140513,11,"O3_8h","徐州-铜山兽医院","55"
20140513,11,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,11,"CO","徐州-铜山兽医院","3.292"
20140513,11,"CO_24h","徐州-铜山兽医院","1.13"
20140513,12,"AQI","徐州-铜山兽医院","61"
20140513,12,"PM2.5","徐州-铜山兽医院","43"
20140513,12,"PM2.5_24h","徐州-铜山兽医院","39"
20140513,12,"PM10","徐州-铜山兽医院","72"
20140513,12,"PM10_24h","徐州-铜山兽医院","86"
20140513,12,"SO2","徐州-铜山兽医院","38"
20140513,12,"SO2_24h","徐州-铜山兽医院","36"
20140513,12,"NO2","徐州-铜山兽医院","14"
20140513,12,"NO2_24h","徐州-铜山兽医院","43"
20140513,12,"O3","徐州-铜山兽医院","158"
20140513,12,"O3_24h","徐州-铜山兽医院","158"
20140513,12,"O3_8h","徐州-铜山兽医院","71"
20140513,12,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,12,"CO","徐州-铜山兽医院","3.079"
20140513,12,"CO_24h","徐州-铜山兽医院","1.163"
20140513,13,"AQI","徐州-铜山兽医院","58"
20140513,13,"PM2.5","徐州-铜山兽医院","33"
20140513,13,"PM2.5_24h","徐州-铜山兽医院","40"
20140513,13,"PM10","徐州-铜山兽医院","60"
20140513,13,"PM10_24h","徐州-铜山兽医院","85"
20140513,13,"SO2","徐州-铜山兽医院","35"
20140513,13,"SO2_24h","徐州-铜山兽医院","37"
20140513,13,"NO2","徐州-铜山兽医院","14"
20140513,13,"NO2_24h","徐州-铜山兽医院","43"
20140513,13,"O3","徐州-铜山兽医院","166"
20140513,13,"O3_24h","徐州-铜山兽医院","166"
20140513,13,"O3_8h","徐州-铜山兽医院","91"
20140513,13,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,13,"CO","徐州-铜山兽医院","3.105"
20140513,13,"CO_24h","徐州-铜山兽医院","1.275"
20140513,14,"AQI","徐州-铜山兽医院","56"
20140513,14,"PM2.5","徐州-铜山兽医院","34"
20140513,14,"PM2.5_24h","徐州-铜山兽医院","40"
20140513,14,"PM10","徐州-铜山兽医院","62"
20140513,14,"PM10_24h","徐州-铜山兽医院","85"
20140513,14,"SO2","徐州-铜山兽医院","31"
20140513,14,"SO2_24h","徐州-铜山兽医院","37"
20140513,14,"NO2","徐州-铜山兽医院","13"
20140513,14,"NO2_24h","徐州-铜山兽医院","43"
20140513,14,"O3","徐州-铜山兽医院","160"
20140513,14,"O3_24h","徐州-铜山兽医院","166"
20140513,14,"O3_8h","徐州-铜山兽医院","110"
20140513,14,"O3_8h_24h","徐州-铜山兽医院","125"
20140513,14,"CO","徐州-铜山兽医院","3.11"
20140513,14,"CO_24h","徐州-铜山兽医院","1.387"
20140513,15,"AQI","徐州-铜山兽医院","54"
20140513,15,"PM2.5","徐州-铜山兽医院","31"
20140513,15,"PM2.5_24h","徐州-铜山兽医院","41"
20140513,15,"PM10","徐州-铜山兽医院","57"
20140513,15,"PM10_24h","徐州-铜山兽医院","85"
20140513,15,"SO2","徐州-铜山兽医院","30"
20140513,15,"SO2_24h","徐州-铜山兽医院","37"
20140513,15,"NO2","徐州-铜山兽医院","15"
20140513,15,"NO2_24h","徐州-铜山兽医院","43"
